n,h,reps,escape_probability,escape_mcse,limit_escape,failures,relative_q025,relative_q50,relative_q975,relative_q025_mcse,relative_q50_mcse,relative_q975_mcse,relative_sd,F_q025,F_q50,F_q975,F_q025_mcse,F_q50_mcse,F_q975_mcse,F_sd
50,1.0,50000,0.61352,0.0021776740325402237,0.6170750774519738,0,-0.9058436467458834,0.9838606327743127,3.0455374170206246,0.010351373387832073,0.0040970732067521646,0.013611484594081107,1.0051808209609556,0.003081775157966611,1.1039173908963216,7.024274523977053,0.00014448539245479346,0.008061602518128663,0.0418212198160311,1.9567660735997034
50,2.0,50000,0.32836,0.0021001890886298787,0.31731050786291415,0,0.04611110001377333,0.9819857443727202,2.0727511203200097,0.005505250114635137,0.0024068633848696886,0.007867076532102354,0.517204288667496,0.061163394729706194,3.7853433623402277,10.681406478349171,0.0031298690733961,0.016492433855260877,0.051241343694279115,2.9002069807094593
200,1.0,50000,0.61766,0.0021732746002288803,0.6170750774519738,0,-0.9470042921225933,0.9977331378998733,3.0056606574710774,0.008865235044620267,0.005705437830564023,0.014330201759425837,1.0069808583543531,0.0026346821164790787,1.1086928608400144,8.367752896741473,0.00015047540115182347,0.011315994173352438,0.0625973559882754,2.311745838110016
200,2.0,50000,0.3223,0.0020900847351243918,0.31731050786291415,0,0.02660074830631596,0.9972105877944129,2.0176318350693854,0.004794334637362534,0.0026838678836641123,0.006630471625493746,0.5072247900043315,0.05221650845683722,3.950876030262643,14.17906244147183,0.0030477247785738793,0.022080495572343796,0.07436350547845236,3.8161428462195386
1000,1.0,50000,0.61578,0.0021752930450861098,0.6170750774519738,0,-0.9609352694421688,0.991318404115229,2.9610226930710395,0.010255970709670319,0.005693647642524764,0.01299972428642315,1.0004620060964975,0.0026750474533043687,1.0876217646271376,8.642992890304743,0.00016144284708667454,0.010036621679936828,0.0682715188064113,2.415661645960041
1000,2.0,50000,0.31724,0.0020813398684501293,0.31731050786291415,0,0.01835894996473716,0.9957165386263693,1.9817957565883173,0.004933785781995344,0.002858810854649646,0.006694724295044483,0.5008689487200627,0.051002138640393095,3.95594352937099,15.274364670854515,0.0023185974067382402,0.023830754384999993,0.08329269997555844,4.140811165147228
5000,1.0,50000,0.61876,0.0021720776339716774,0.6170750774519738,0,-0.9618669443219501,1.004303624510464,2.9683850853753473,0.009831877222022774,0.004297879101941169,0.011034472839748927,1.0032371795505743,0.0028846990659753577,1.1119182902033946,8.781825565123967,0.0001659069629878152,0.009461933170973472,0.059090155503393284,2.463190670953239
5000,2.0,50000,0.32054,0.0020870750269216484,0.31731050786291415,0,0.01884000542008744,1.0026715856268091,1.986891352782486,0.004981589581770678,0.0022013140403809414,0.005707834132483413,0.5018466728567592,0.04703693566592729,4.0115195401865735,15.655446938296654,0.0026600571135463446,0.01810222136216136,0.08128442433356725,4.247935819791746
